"Daily Mean data	    supplied by UK-air on 05/01/2026",,,,,,,,,,,,,,,,,,,,,,,,,,
All Data GMT hour ending,,,,,,,,,,,,,,,,,,,,,,,,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,,,,,,,,,,,,,,,,,,,,,,,,
Site name,Camden Kerbside,,Haringey Roadside,,London Bexley,,London Bloomsbury,,London Eltham,,London Haringey Priory Park South,,London Harlington,,London Hillingdon,,London Marylebone Road,,London N. Kensington,,London Westminster,,Southwark A2 Old Kent Road,,Tower Hamlets Roadside,
2022/11/4,63,V ugm-3,33,V ugm-3,29,V ugm-3,42,V ugm-3,21,N ugm-3,28,V ugm-3,30,V ugm-3,29,V ugm-3,43,V ugm-3,No data,V ugm-3,39,V ugm-3,43,V ugm-3,40,V ugm-3
2022/11/5,33,V ugm-3,37,V ugm-3,14,V ugm-3,22,V ugm-3,10,N ugm-3,19,V ugm-3,33,V ugm-3,38,V ugm-3,45,V ugm-3,19,V ugm-3,22,V ugm-3,21,V ugm-3,20,V ugm-3
2022/11/6,20,V ugm-3,25,V ugm-3,6,V ugm-3,13,V ugm-3,7,N ugm-3,10,V ugm-3,31,V ugm-3,32,V ugm-3,39,V ugm-3,10,V ugm-3,11,V ugm-3,9,V ugm-3,11,V ugm-3
2022/11/7,23,V ugm-3,29,V ugm-3,8,V ugm-3,13,V ugm-3,6,N ugm-3,11,V ugm-3,25,V ugm-3,30,V ugm-3,45,V ugm-3,11,V ugm-3,12,V ugm-3,10,V ugm-3,12,V ugm-3
2022/11/8,23,V ugm-3,23,V ugm-3,7,V ugm-3,13,V ugm-3,6,N ugm-3,10,V ugm-3,21,V ugm-3,28,V ugm-3,44,V ugm-3,8,V ugm-3,10,V ugm-3,9,V ugm-3,10,V ugm-3
2022/11/9,28,V ugm-3,27,V ugm-3,11,V ugm-3,16,V ugm-3,9,N ugm-3,14,V ugm-3,24,V ugm-3,29,V ugm-3,52,V ugm-3,15,V ugm-3,14,V ugm-3,12,V ugm-3,17,V ugm-3
2022/11/10,33,V ugm-3,25,V ugm-3,8,V ugm-3,17,V ugm-3,7,N ugm-3,11,V ugm-3,26,V ugm-3,30,V ugm-3,51,V ugm-3,11,V ugm-3,14,V ugm-3,10,V ugm-3,12,V ugm-3
2022/11/11,27,V ugm-3,33,V ugm-3,13,V ugm-3,16,V ugm-3,8,N ugm-3,13,V ugm-3,25,V ugm-3,35,V ugm-3,45,V ugm-3,12,V ugm-3,13,V ugm-3,16,V ugm-3,14,V ugm-3
2022/11/12,49,V ugm-3,38,V ugm-3,21,V ugm-3,30,V ugm-3,14,N ugm-3,29,V ugm-3,25,V ugm-3,34,V ugm-3,36,V ugm-3,28,V ugm-3,27,V ugm-3,29,V ugm-3,23,V ugm-3
2022/11/13,40,V ugm-3,29,V ugm-3,20,V ugm-3,33,V ugm-3,16,N ugm-3,25,V ugm-3,23,V ugm-3,27,V ugm-3,36,V ugm-3,30,V ugm-3,27,V ugm-3,27,V ugm-3,27,V ugm-3
2022/11/14,50,V ugm-3,39,V ugm-3,23,V ugm-3,34,V ugm-3,17,N ugm-3,29,V ugm-3,31,V ugm-3,36,V ugm-3,43,V ugm-3,33,V ugm-3,33,V ugm-3,33,V ugm-3,32,V ugm-3
2022/11/15,31,V ugm-3,32,V ugm-3,12,V ugm-3,21,V ugm-3,9,N ugm-3,16,V ugm-3,29,V ugm-3,34,V ugm-3,45,V ugm-3,15,V ugm-3,16,V ugm-3,13,V ugm-3,14,V ugm-3
2022/11/16,44,V ugm-3,36,V ugm-3,16,V ugm-3,28,V ugm-3,10,N ugm-3,22,V ugm-3,28,V ugm-3,35,V ugm-3,50,V ugm-3,19,V ugm-3,22,V ugm-3,22,V ugm-3,18,V ugm-3
2022/11/17,23,V ugm-3,20,V ugm-3,12,V ugm-3,26,V ugm-3,12,N ugm-3,14,V ugm-3,12,V ugm-3,21,V ugm-3,56,V ugm-3,21,V ugm-3,22,V ugm-3,14,V ugm-3,23,V ugm-3
2022/11/18,28,V ugm-3,21,V ugm-3,16,V ugm-3,36,V ugm-3,16,N ugm-3,16,V ugm-3,12,V ugm-3,18,V ugm-3,51,V ugm-3,17,V ugm-3,22,V ugm-3,21,V ugm-3,28,V ugm-3
2022/11/19,42,V ugm-3,24,V ugm-3,26,V ugm-3,37,V ugm-3,22,N ugm-3,20,V ugm-3,26,V ugm-3,22,V ugm-3,40,V ugm-3,26,V ugm-3,30,V ugm-3,35,V ugm-3,31,V ugm-3
2022/11/20,30,V ugm-3,30,V ugm-3,18,V ugm-3,38,V ugm-3,14,N ugm-3,21,V ugm-3,23,V ugm-3,19,V ugm-3,45,V ugm-3,22,V ugm-3,26,V ugm-3,24,V ugm-3,28,V ugm-3
2022/11/21,42,V ugm-3,36,V ugm-3,20,V ugm-3,30,V ugm-3,13,N ugm-3,23,V ugm-3,24,V ugm-3,31,V ugm-3,46,V ugm-3,26,V ugm-3,27,V ugm-3,30,V ugm-3,27,V ugm-3
2022/11/22,40,V ugm-3,33,V ugm-3,23,V ugm-3,37,V ugm-3,22,N ugm-3,27,V ugm-3,25,V ugm-3,32,V ugm-3,55,V ugm-3,29,V ugm-3,29,V ugm-3,30,V ugm-3,32,V ugm-3
2022/11/23,36,V ugm-3,31,V ugm-3,16,V ugm-3,25,V ugm-3,9,N ugm-3,19,V ugm-3,27,V ugm-3,35,V ugm-3,56,V ugm-3,19,V ugm-3,21,V ugm-3,19,V ugm-3,20,V ugm-3
2022/11/24,34,V ugm-3,32,V ugm-3,16,V ugm-3,21,V ugm-3,8,N ugm-3,19,V ugm-3,33,V ugm-3,41,V ugm-3,58,V ugm-3,17,V ugm-3,18,V ugm-3,15,V ugm-3,16,V ugm-3
2022/11/25,37,V ugm-3,33,V ugm-3,21,V ugm-3,28,V ugm-3,16,N ugm-3,22,V ugm-3,28,V ugm-3,38,V ugm-3,56,V ugm-3,26,V ugm-3,24,V ugm-3,25,V ugm-3,27,V ugm-3
2022/11/26,27,V ugm-3,37,V ugm-3,14,V ugm-3,20,V ugm-3,8,N ugm-3,19,V ugm-3,28,V ugm-3,32,V ugm-3,43,V ugm-3,17,V ugm-3,19,V ugm-3,17,V ugm-3,18,V ugm-3
2022/11/27,32,V ugm-3,36,V ugm-3,15,V ugm-3,21,V ugm-3,11,N ugm-3,20,V ugm-3,38,V ugm-3,41,V ugm-3,45,V ugm-3,19,V ugm-3,18,V ugm-3,18,V ugm-3,19,V ugm-3
2022/11/28,67,V ugm-3,52,V ugm-3,38,V ugm-3,39,V ugm-3,20,N ugm-3,37,V ugm-3,44,V ugm-3,54,V ugm-3,59,V ugm-3,42,V ugm-3,39,V ugm-3,49,V ugm-3,44,V ugm-3
2022/11/29,51,V ugm-3,30,V ugm-3,27,V ugm-3,33,V ugm-3,19,N ugm-3,20,V ugm-3,31,V ugm-3,27,V ugm-3,35,V ugm-3,32,V ugm-3,36,V ugm-3,43,V ugm-3,35,V ugm-3
2022/11/30,59,V ugm-3,35,V ugm-3,32,V ugm-3,38,V ugm-3,23,N ugm-3,30,V ugm-3,40,V ugm-3,42,V ugm-3,44,V ugm-3,43,V ugm-3,43,V ugm-3,44,V ugm-3,39,V ugm-3
2022/12/1,52,V ugm-3,32,V ugm-3,28,V ugm-3,38,V ugm-3,20,N ugm-3,21,V ugm-3,31,V ugm-3,26,V ugm-3,35,V ugm-3,32,V ugm-3,41,V ugm-3,44,V ugm-3,40,V ugm-3
2022/12/2,42,V ugm-3,27,V ugm-3,20,V ugm-3,28,V ugm-3,14,N ugm-3,15,V ugm-3,19,V ugm-3,15,V ugm-3,25,V ugm-3,21,V ugm-3,29,V ugm-3,29,V ugm-3,30,V ugm-3
2022/12/3,22,V ugm-3,22,V ugm-3,12,V ugm-3,20,V ugm-3,9,N ugm-3,12,V ugm-3,13,V ugm-3,9,V ugm-3,16,V ugm-3,14,V ugm-3,19,V ugm-3,22,V ugm-3,22,V ugm-3
2022/12/4,22,V ugm-3,20,V ugm-3,14,V ugm-3,19,V ugm-3,12,N ugm-3,13,V ugm-3,15,V ugm-3,11,V ugm-3,18,V ugm-3,16,V ugm-3,20,V ugm-3,18,V ugm-3,19,V ugm-3
2022/12/5,40,V ugm-3,29,V ugm-3,19,V ugm-3,29,V ugm-3,11,N ugm-3,15,V ugm-3,17,V ugm-3,13,V ugm-3,22,V ugm-3,19,V ugm-3,31,V ugm-3,26,V ugm-3,25,V ugm-3
2022/12/6,59,V ugm-3,29,V ugm-3,27,V ugm-3,36,V ugm-3,16,N ugm-3,16,V ugm-3,24,V ugm-3,18,V ugm-3,30,V ugm-3,28,V ugm-3,32,V ugm-3,39,V ugm-3,38,V ugm-3
2022/12/7,60,V ugm-3,35,V ugm-3,35,V ugm-3,46,V ugm-3,24,N ugm-3,30,V ugm-3,38,V ugm-3,31,V ugm-3,44,V ugm-3,37,V ugm-3,44,V ugm-3,49,V ugm-3,41,V ugm-3
2022/12/8,82,V ugm-3,50,V ugm-3,54,V ugm-3,62,V ugm-3,34,N ugm-3,45,V ugm-3,45,V ugm-3,42,V ugm-3,65,V ugm-3,53,V ugm-3,59,V ugm-3,61,V ugm-3,58,V ugm-3
2022/12/9,73,V ugm-3,51,V ugm-3,51,V ugm-3,55,V ugm-3,27,N ugm-3,41,V ugm-3,43,V ugm-3,43,V ugm-3,60,V ugm-3,53,V ugm-3,57,V ugm-3,59,V ugm-3,54,V ugm-3
2022/12/10,73,V ugm-3,62,V ugm-3,45,V ugm-3,51,V ugm-3,30,N ugm-3,44,V ugm-3,44,V ugm-3,53,V ugm-3,71,V ugm-3,52,V ugm-3,51,V ugm-3,52,V ugm-3,51,V ugm-3
2022/12/11,64,V ugm-3,53,V ugm-3,44,V ugm-3,57,V ugm-3,30,N ugm-3,38,V ugm-3,48,V ugm-3,47,V ugm-3,57,V ugm-3,57,V ugm-3,60,V ugm-3,55,V ugm-3,52,V ugm-3
2022/12/12,55,V ugm-3,44,V ugm-3,32,V ugm-3,36,V ugm-3,22,N ugm-3,29,V ugm-3,32,V ugm-3,37,V ugm-3,48,V ugm-3,33,V ugm-3,36,V ugm-3,37,V ugm-3,36,V ugm-3
2022/12/13,67,V ugm-3,59,V ugm-3,53,V ugm-3,60,V ugm-3,36,N ugm-3,45,V ugm-3,48,V ugm-3,49,V ugm-3,62,V ugm-3,54,V ugm-3,61,V ugm-3,65,V ugm-3,59,V ugm-3
2022/12/14,65,V ugm-3,39,V ugm-3,33,V ugm-3,45,V ugm-3,25,N ugm-3,22,V ugm-3,31,V ugm-3,28,V ugm-3,38,V ugm-3,34,V ugm-3,44,V ugm-3,48,V ugm-3,47,V ugm-3
2022/12/15,78,V ugm-3,54,V ugm-3,55,V ugm-3,57,V ugm-3,40,N ugm-3,37,V ugm-3,50,V ugm-3,52,V ugm-3,60,V ugm-3,55,V ugm-3,60,V ugm-3,64,V ugm-3,58,V ugm-3
2022/12/16,80,V ugm-3,69,V ugm-3,61,V ugm-3,69,V ugm-3,27,N ugm-3,44,V ugm-3,52,V ugm-3,61,V ugm-3,72,V ugm-3,62,V ugm-3,70,V ugm-3,67,V ugm-3,67,V ugm-3
2022/12/17,73,V ugm-3,86,V ugm-3,49,V ugm-3,61,V ugm-3,26,N ugm-3,51,V ugm-3,59,V ugm-3,74,V ugm-3,73,V ugm-3,58,V ugm-3,65,V ugm-3,62,V ugm-3,58,V ugm-3
2022/12/18,38,V ugm-3,39,V ugm-3,19,V ugm-3,31,V ugm-3,11,N ugm-3,26,V ugm-3,27,V ugm-3,36,V ugm-3,37,V ugm-3,26,V ugm-3,29,V ugm-3,26,V ugm-3,25,V ugm-3
2022/12/19,13,V ugm-3,18,V ugm-3,8,V ugm-3,13,V ugm-3,5,N ugm-3,9,V ugm-3,20,V ugm-3,21,V ugm-3,26,V ugm-3,9,V ugm-3,10,V ugm-3,8,V ugm-3,8,V ugm-3
2022/12/20,38,V ugm-3,34,V ugm-3,24,V ugm-3,27,V ugm-3,18,N ugm-3,22,V ugm-3,34,V ugm-3,40,V ugm-3,52,V ugm-3,25,V ugm-3,25,V ugm-3,27,V ugm-3,25,V ugm-3
2022/12/21,41,V ugm-3,41,V ugm-3,30,V ugm-3,28,V ugm-3,17,N ugm-3,23,V ugm-3,44,V ugm-3,49,V ugm-3,58,V ugm-3,24,V ugm-3,29,V ugm-3,31,V ugm-3,28,V ugm-3
2022/12/22,37,V ugm-3,40,V ugm-3,26,V ugm-3,33,V ugm-3,17,N ugm-3,24,V ugm-3,31,V ugm-3,34,V ugm-3,52,V ugm-3,25,V ugm-3,25,V ugm-3,26,V ugm-3,30,V ugm-3
2022/12/23,32,V ugm-3,33,V ugm-3,19,V ugm-3,26,V ugm-3,14,N ugm-3,21,V ugm-3,27,V ugm-3,33,V ugm-3,45,V ugm-3,20,V ugm-3,20,V ugm-3,21,V ugm-3,23,V ugm-3
2022/12/24,28,V ugm-3,41,V ugm-3,13,V ugm-3,20,V ugm-3,11,N ugm-3,18,V ugm-3,36,V ugm-3,41,V ugm-3,43,V ugm-3,18,V ugm-3,16,V ugm-3,17,V ugm-3,17,V ugm-3
2022/12/25,13,V ugm-3,19,V ugm-3,6,V ugm-3,12,V ugm-3,6,N ugm-3,11,V ugm-3,25,V ugm-3,29,V ugm-3,34,V ugm-3,10,V ugm-3,10,V ugm-3,8,V ugm-3,10,V ugm-3
2022/12/26,18,V ugm-3,17,V ugm-3,7,V ugm-3,19,V ugm-3,9,N ugm-3,11,V ugm-3,14,V ugm-3,23,V ugm-3,34,V ugm-3,13,V ugm-3,11,V ugm-3,10,V ugm-3,14,V ugm-3
2022/12/27,24,V ugm-3,26,V ugm-3,8,V ugm-3,15,V ugm-3,6,N ugm-3,12,V ugm-3,24,V ugm-3,31,V ugm-3,33,V ugm-3,12,V ugm-3,12,V ugm-3,12,V ugm-3,11,V ugm-3
2022/12/28,14,V ugm-3,17,V ugm-3,5,V ugm-3,10,V ugm-3,5,N ugm-3,6,V ugm-3,18,V ugm-3,19,V ugm-3,24,V ugm-3,7,V ugm-3,7,V ugm-3,6,V ugm-3,7,V ugm-3
2022/12/29,18,V ugm-3,17,V ugm-3,6,V ugm-3,13,V ugm-3,8,N ugm-3,10,V ugm-3,19,V ugm-3,22,V ugm-3,32,V ugm-3,9,V ugm-3,8,V ugm-3,8,V ugm-3,11,V ugm-3
2022/12/30,19,V ugm-3,22,V ugm-3,6,V ugm-3,15,V ugm-3,6,N ugm-3,11,V ugm-3,21,V ugm-3,21,V ugm-3,30,V ugm-3,10,V ugm-3,10,V ugm-3,7,V ugm-3,10,V ugm-3
2022/12/31,13,V ugm-3,15,V ugm-3,4,V ugm-3,9,V ugm-3,5,N ugm-3,6,V ugm-3,16,V ugm-3,17,V ugm-3,21,V ugm-3,6,V ugm-3,6,V ugm-3,5,V ugm-3,6,V ugm-3
2023/1/1,18,V ugm-3,21,V ugm-3,9,V ugm-3,17,V ugm-3,6,V ugm-3,9,V ugm-3,21,V ugm-3,26,V ugm-3,33,V ugm-3,10,V ugm-3,13,V ugm-3,12,V ugm-3,12,V ugm-3
2023/1/2,39,V ugm-3,34,V ugm-3,25,V ugm-3,33,V ugm-3,15,V ugm-3,23,V ugm-3,32,V ugm-3,39,V ugm-3,48,V ugm-3,27,V ugm-3,25,V ugm-3,30,V ugm-3,28,V ugm-3
2023/1/3,29,V ugm-3,40,V ugm-3,18,V ugm-3,18,V ugm-3,6,V ugm-3,19,V ugm-3,31,V ugm-3,36,V ugm-3,41,V ugm-3,18,V ugm-3,20,V ugm-3,16,V ugm-3,17,V ugm-3
2023/1/4,17,V ugm-3,17,V ugm-3,8,V ugm-3,15,V ugm-3,6,V ugm-3,9,V ugm-3,9,V ugm-3,19,V ugm-3,33,V ugm-3,11,V ugm-3,9,V ugm-3,10,V ugm-3,12,V ugm-3
2023/1/5,25,V ugm-3,26,V ugm-3,11,V ugm-3,17,V ugm-3,7,V ugm-3,12,V ugm-3,23,V ugm-3,28,V ugm-3,37,V ugm-3,12,V ugm-3,13,V ugm-3,13,V ugm-3,13,V ugm-3
2023/1/6,27,V ugm-3,30,V ugm-3,13,V ugm-3,17,V ugm-3,8,V ugm-3,13,V ugm-3,28,V ugm-3,37,V ugm-3,47,V ugm-3,14,V ugm-3,15,V ugm-3,15,V ugm-3,13,V ugm-3
2023/1/7,15,V ugm-3,19,V ugm-3,6,V ugm-3,10,V ugm-3,6,V ugm-3,8,V ugm-3,19,V ugm-3,23,V ugm-3,32,V ugm-3,7,V ugm-3,8,V ugm-3,7,V ugm-3,6,V ugm-3
2023/1/8,18,V ugm-3,26,V ugm-3,8,V ugm-3,13,V ugm-3,6,V ugm-3,10,V ugm-3,28,V ugm-3,31,V ugm-3,39,V ugm-3,11,V ugm-3,11,V ugm-3,10,V ugm-3,9,V ugm-3
2023/1/9,24,V ugm-3,21,V ugm-3,16,V ugm-3,31,V ugm-3,12,V ugm-3,14,V ugm-3,14,V ugm-3,24,V ugm-3,53,V ugm-3,20,V ugm-3,22,V ugm-3,20,V ugm-3,23,V ugm-3
2023/1/10,25,V ugm-3,29,V ugm-3,12,V ugm-3,17,V ugm-3,7,V ugm-3,15,V ugm-3,22,V ugm-3,29,V ugm-3,44,V ugm-3,13,V ugm-3,17,V ugm-3,12,V ugm-3,12,V ugm-3
2023/1/11,22,V ugm-3,22,V ugm-3,8,V ugm-3,14,V ugm-3,8,V ugm-3,11,V ugm-3,15,V ugm-3,22,V ugm-3,53,V ugm-3,11,V ugm-3,11,V ugm-3,12,V ugm-3,13,V ugm-3
2023/1/12,17,V ugm-3,16,V ugm-3,7,V ugm-3,12,V ugm-3,7,V ugm-3,9,V ugm-3,14,V ugm-3,16,V ugm-3,46,V ugm-3,8,V ugm-3,10,V ugm-3,9,V ugm-3,11,V ugm-3
2023/1/13,19,V ugm-3,19,V ugm-3,11,V ugm-3,21,V ugm-3,9,V ugm-3,11,V ugm-3,15,V ugm-3,23,V ugm-3,53,V ugm-3,13,V ugm-3,18,V ugm-3,15,V ugm-3,17,V ugm-3
2023/1/14,16,V ugm-3,17,V ugm-3,8,V ugm-3,19,V ugm-3,7,V ugm-3,9,V ugm-3,9,V ugm-3,16,V ugm-3,43,V ugm-3,11,V ugm-3,11,V ugm-3,10,V ugm-3,12,V ugm-3
2023/1/15,19,V ugm-3,24,V ugm-3,12,V ugm-3,15,V ugm-3,7,V ugm-3,15,V ugm-3,21,V ugm-3,28,V ugm-3,42,V ugm-3,13,V ugm-3,11,V ugm-3,14,V ugm-3,13,V ugm-3
2023/1/16,55,V ugm-3,28,V ugm-3,26,V ugm-3,36,V ugm-3,15,V ugm-3,23,V ugm-3,26,V ugm-3,24,V ugm-3,34,V ugm-3,29,V ugm-3,33,V ugm-3,40,V ugm-3,31,V ugm-3
2023/1/17,93,V ugm-3,64,V ugm-3,67,V ugm-3,68,V ugm-3,49,V ugm-3,55,V ugm-3,53,V ugm-3,53,V ugm-3,73,V ugm-3,71,V ugm-3,70,V ugm-3,70,V ugm-3,65,V ugm-3
2023/1/18,69,V ugm-3,45,V ugm-3,39,V ugm-3,51,V ugm-3,31,V ugm-3,36,V ugm-3,29,V ugm-3,35,V ugm-3,60,V ugm-3,46,V ugm-3,50,V ugm-3,47,V ugm-3,46,V ugm-3
2023/1/19,71,V ugm-3,45,V ugm-3,43,V ugm-3,56,V ugm-3,33,V ugm-3,38,V ugm-3,41,V ugm-3,37,V ugm-3,60,V ugm-3,48,V ugm-3,50,V ugm-3,49,V ugm-3,50,V ugm-3
2023/1/20,60,V ugm-3,29,V ugm-3,31,V ugm-3,48,V ugm-3,23,V ugm-3,24,V ugm-3,28,V ugm-3,23,V ugm-3,44,V ugm-3,34,V ugm-3,42,V ugm-3,43,V ugm-3,40,V ugm-3
2023/1/21,58,V ugm-3,45,V ugm-3,44,V ugm-3,48,V ugm-3,28,V ugm-3,33,V ugm-3,43,V ugm-3,41,V ugm-3,46,V ugm-3,42,V ugm-3,48,V ugm-3,57,V ugm-3,48,V ugm-3
2023/1/22,76,V ugm-3,54,V ugm-3,53,V ugm-3,62,V ugm-3,39,V ugm-3,37,V ugm-3,66,V ugm-3,62,V ugm-3,62,V ugm-3,73,V ugm-3,84,V ugm-3,72,V ugm-3,57,V ugm-3
2023/1/23,81,V ugm-3,58,V ugm-3,61,V ugm-3,67,V ugm-3,42,V ugm-3,36,V ugm-3,62,V ugm-3,59,V ugm-3,70,V ugm-3,73,V ugm-3,88,V ugm-3,78,V ugm-3,62,V ugm-3
2023/1/24,52,V ugm-3,46,V ugm-3,26,V ugm-3,38,V ugm-3,14,V ugm-3,35,V ugm-3,42,V ugm-3,38,V ugm-3,40,V ugm-3,38,V ugm-3,39,V ugm-3,49,V ugm-3,41,V ugm-3
2023/1/25,57,V ugm-3,49,V ugm-3,41,V ugm-3,No data,V ugm-3,35,V ugm-3,41,V ugm-3,39,V ugm-3,40,V ugm-3,58,V ugm-3,46,V ugm-3,54,V ugm-3,49,V ugm-3,48,V ugm-3
2023/1/26,53,V ugm-3,26,V ugm-3,20,V ugm-3,36,V ugm-3,12,V ugm-3,11,V ugm-3,16,V ugm-3,12,V ugm-3,28,V ugm-3,20,V ugm-3,31,V ugm-3,No data,V ugm-3,30,V ugm-3
2023/1/27,55,V ugm-3,37,V ugm-3,28,V ugm-3,41,V ugm-3,16,V ugm-3,No data,V ugm-3,26,V ugm-3,20,V ugm-3,30,V ugm-3,28,V ugm-3,36,V ugm-3,No data,V ugm-3,39,V ugm-3
2023/1/28,54,V ugm-3,35,V ugm-3,32,V ugm-3,39,V ugm-3,22,V ugm-3,No data,V ugm-3,35,V ugm-3,33,V ugm-3,41,V ugm-3,32,V ugm-3,30,V ugm-3,No data,V ugm-3,39,V ugm-3
2023/1/29,32,V ugm-3,32,V ugm-3,18,V ugm-3,25,V ugm-3,15,V ugm-3,22,V ugm-3,25,V ugm-3,31,V ugm-3,43,V ugm-3,23,V ugm-3,21,V ugm-3,No data,V ugm-3,23,V ugm-3
2023/1/30,42,V ugm-3,30,V ugm-3,28,V ugm-3,46,V ugm-3,20,V ugm-3,26,V ugm-3,32,V ugm-3,25,V ugm-3,45,V ugm-3,33,V ugm-3,34,V ugm-3,No data,V ugm-3,34,V ugm-3
2023/1/31,36,V ugm-3,26,V ugm-3,19,V ugm-3,37,V ugm-3,16,V ugm-3,19,V ugm-3,18,V ugm-3,27,V ugm-3,52,V ugm-3,26,V ugm-3,31,V ugm-3,27,V ugm-3,28,V ugm-3
2023/2/1,24,V ugm-3,22,V ugm-3,14,V ugm-3,29,V ugm-3,No data,V ugm-3,15,V ugm-3,13,V ugm-3,No data,V ugm-3,46,V ugm-3,20,V ugm-3,25,V ugm-3,18,V ugm-3,25,V ugm-3
2023/2/2,28,V ugm-3,27,V ugm-3,13,V ugm-3,25,V ugm-3,No data,V ugm-3,17,V ugm-3,14,V ugm-3,No data,V ugm-3,52,V ugm-3,22,V ugm-3,20,V ugm-3,17,V ugm-3,22,V ugm-3
2023/2/3,28,V ugm-3,26,V ugm-3,22,V ugm-3,39,V ugm-3,No data,V ugm-3,18,V ugm-3,15,V ugm-3,24,V ugm-3,46,V ugm-3,24,V ugm-3,27,V ugm-3,25,V ugm-3,28,V ugm-3
2023/2/4,36,V ugm-3,28,V ugm-3,27,V ugm-3,45,V ugm-3,No data,V ugm-3,23,V ugm-3,21,V ugm-3,28,V ugm-3,49,V ugm-3,26,V ugm-3,29,V ugm-3,28,V ugm-3,29,V ugm-3
2023/2/5,39,V ugm-3,29,V ugm-3,25,V ugm-3,34,V ugm-3,No data,V ugm-3,21,V ugm-3,24,V ugm-3,20,V ugm-3,24,V ugm-3,26,V ugm-3,23,V ugm-3,34,V ugm-3,30,V ugm-3
2023/2/6,70,V ugm-3,67,V ugm-3,53,V ugm-3,56,V ugm-3,No data,V ugm-3,51,V ugm-3,55,V ugm-3,60,V ugm-3,67,V ugm-3,57,V ugm-3,57,V ugm-3,62,V ugm-3,56,V ugm-3
2023/2/7,77,V ugm-3,72,V ugm-3,59,V ugm-3,66,V ugm-3,No data,V ugm-3,58,V ugm-3,70,V ugm-3,67,V ugm-3,66,V ugm-3,63,V ugm-3,62,V ugm-3,65,V ugm-3,60,V ugm-3
2023/2/8,68,V ugm-3,67,V ugm-3,59,V ugm-3,60,V ugm-3,No data,V ugm-3,54,V ugm-3,61,V ugm-3,63,V ugm-3,72,V ugm-3,57,V ugm-3,59,V ugm-3,56,V ugm-3,50,V ugm-3
2023/2/9,72,V ugm-3,52,V ugm-3,52,V ugm-3,56,V ugm-3,No data,V ugm-3,41,V ugm-3,49,V ugm-3,46,V ugm-3,57,V ugm-3,50,V ugm-3,53,V ugm-3,58,V ugm-3,50,V ugm-3
2023/2/10,62,V ugm-3,59,V ugm-3,39,V ugm-3,51,V ugm-3,No data,V ugm-3,42,V ugm-3,37,V ugm-3,44,V ugm-3,68,V ugm-3,48,V ugm-3,46,V ugm-3,45,V ugm-3,46,V ugm-3
2023/2/11,44,V ugm-3,37,V ugm-3,25,V ugm-3,31,V ugm-3,No data,V ugm-3,26,V ugm-3,25,V ugm-3,32,V ugm-3,45,V ugm-3,24,V ugm-3,24,V ugm-3,31,V ugm-3,33,V ugm-3
2023/2/12,36,V ugm-3,38,V ugm-3,23,V ugm-3,21,V ugm-3,No data,V ugm-3,21,V ugm-3,30,V ugm-3,47,V ugm-3,34,V ugm-3,16,V ugm-3,20,V ugm-3,22,V ugm-3,19,V ugm-3
2023/2/13,50,V ugm-3,49,V ugm-3,37,V ugm-3,34,V ugm-3,No data,V ugm-3,35,V ugm-3,33,V ugm-3,47,V ugm-3,46,V ugm-3,24,V ugm-3,33,V ugm-3,38,V ugm-3,32,V ugm-3
2023/2/14,88,V ugm-3,79,V ugm-3,46,V ugm-3,63,V ugm-3,No data,V ugm-3,51,V ugm-3,66,V ugm-3,60,V ugm-3,68,V ugm-3,58,V ugm-3,62,V ugm-3,67,V ugm-3,60,V ugm-3
2023/2/15,56,V ugm-3,53,V ugm-3,35,V ugm-3,No data,V ugm-3,No data,V ugm-3,29,V ugm-3,47,V ugm-3,47,V ugm-3,61,V ugm-3,35,V ugm-3,39,V ugm-3,41,V ugm-3,39,V ugm-3
2023/2/16,31,V ugm-3,31,V ugm-3,16,V ugm-3,No data,V ugm-3,No data,V ugm-3,17,V ugm-3,26,V ugm-3,30,V ugm-3,48,V ugm-3,15,V ugm-3,19,V ugm-3,16,V ugm-3,17,V ugm-3
2023/2/17,20,V ugm-3,20,V ugm-3,11,V ugm-3,16,V ugm-3,No data,V ugm-3,12,V ugm-3,14,V ugm-3,23,V ugm-3,42,V ugm-3,14,V ugm-3,13,V ugm-3,11,V ugm-3,16,V ugm-3
2023/2/18,17,V ugm-3,17,V ugm-3,9,V ugm-3,20,V ugm-3,No data,V ugm-3,9,V ugm-3,8,V ugm-3,20,V ugm-3,39,V ugm-3,14,V ugm-3,12,V ugm-3,9,V ugm-3,17,V ugm-3
2023/2/19,23,V ugm-3,18,V ugm-3,15,V ugm-3,27,V ugm-3,No data,V ugm-3,12,V ugm-3,15,V ugm-3,19,V ugm-3,40,V ugm-3,16,V ugm-3,15,V ugm-3,16,V ugm-3,18,V ugm-3
2023/2/20,27,V ugm-3,26,V ugm-3,16,V ugm-3,18,V ugm-3,No data,V ugm-3,15,V ugm-3,17,V ugm-3,29,V ugm-3,47,V ugm-3,16,V ugm-3,17,V ugm-3,16,V ugm-3,18,V ugm-3
2023/2/21,39,V ugm-3,42,V ugm-3,22,V ugm-3,29,V ugm-3,No data,V ugm-3,24,V ugm-3,23,V ugm-3,34,V ugm-3,44,V ugm-3,17,V ugm-3,24,V ugm-3,24,V ugm-3,24,V ugm-3
