Daily Mean data	    supplied by UK-air on 06/01/2026
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
,"Camden Kerbside",,"Haringey Roadside",,"London Bexley",,"London Bloomsbury",,"London Eltham",,"London Haringey Priory Park South",,"London Harlington",,"London Hillingdon",,"London Marylebone Road",,"London N. Kensington",,"London Teddington",,"London Westminster",,"Southwark A2 Old Kent Road",,"Tower Hamlets Roadside",
2017-12-31,22,V ugm-3,23,V ugm-3,6,V ugm-3,15,V ugm-3,4,V ugm-3,9,V ugm-3,23,V ugm-3,40,V ugm-3,63,V ugm-3,12,V ugm-3,,,12,V ugm-3,9,V ugm-3,19,V ugm-3
2018-01-01,27,V ugm-3,28,V ugm-3,13,V ugm-3,44,V ugm-3,10,V ugm-3,16,V ugm-3,23,V ugm-3,40,V ugm-3,80,V ugm-3,18,V ugm-3,,,25,V ugm-3,19,V ugm-3,36,V ugm-3
2018-01-02,40,V ugm-3,46,V ugm-3,23,V ugm-3,35,V ugm-3,12,V ugm-3,27,V ugm-3,42,V ugm-3,70,V ugm-3,85,V ugm-3,34,V ugm-3,,,28,V ugm-3,24,V ugm-3,37,V ugm-3
2018-01-03,18,V ugm-3,20,V ugm-3,10,V ugm-3,37,V ugm-3,9,V ugm-3,10,V ugm-3,11,V ugm-3,31,V ugm-3,72,V ugm-3,15,V ugm-3,,,21,V ugm-3,14,V ugm-3,37,V ugm-3
2018-01-04,38,V ugm-3,40,V ugm-3,21,V ugm-3,40,V ugm-3,15,V ugm-3,17,V ugm-3,28,V ugm-3,61,V ugm-3,95,V ugm-3,28,V ugm-3,,,28,V ugm-3,27,V ugm-3,45,V ugm-3
2018-01-05,55,V ugm-3,53,V ugm-3,35,V ugm-3,53,V ugm-3,22,V ugm-3,32,V ugm-3,45,V ugm-3,84,V ugm-3,112,V ugm-3,42,V ugm-3,,,39,V ugm-3,38,V ugm-3,51,V ugm-3
2018-01-06,48,V ugm-3,51,V ugm-3,33,V ugm-3,61,V ugm-3,22,V ugm-3,32,V ugm-3,37,V ugm-3,37,V ugm-3,49,V ugm-3,40,V ugm-3,,,50,V ugm-3,66,V ugm-3,70,V ugm-3
2018-01-07,23,V ugm-3,24,V ugm-3,8,V ugm-3,34,V ugm-3,7,V ugm-3,13,V ugm-3,15,V ugm-3,17,V ugm-3,25,V ugm-3,17,V ugm-3,,,24,V ugm-3,31,V ugm-3,45,V ugm-3
2018-01-08,39,V ugm-3,28,V ugm-3,21,V ugm-3,46,V ugm-3,17,V ugm-3,24,V ugm-3,33,V ugm-3,37,V ugm-3,64,V ugm-3,30,V ugm-3,,,32,V ugm-3,48,V ugm-3,41,V ugm-3
2018-01-09,53,V ugm-3,46,V ugm-3,36,V ugm-3,46,V ugm-3,25,V ugm-3,37,V ugm-3,37,V ugm-3,63,V ugm-3,89,V ugm-3,38,V ugm-3,,,39,V ugm-3,47,V ugm-3,46,V ugm-3
2018-01-10,64,V ugm-3,57,V ugm-3,45,V ugm-3,67,V ugm-3,31,V ugm-3,41,V ugm-3,51,V ugm-3,76,V ugm-3,110,V ugm-3,57,V ugm-3,,,59,V ugm-3,54,V ugm-3,74,V ugm-3
2018-01-11,66,V ugm-3,40,V ugm-3,39,V ugm-3,51,V ugm-3,29,V ugm-3,32,V ugm-3,43,V ugm-3,44,V ugm-3,58,V ugm-3,45,V ugm-3,,,51,V ugm-3,78,V ugm-3,73,V ugm-3
2018-01-12,59,V ugm-3,50,V ugm-3,39,V ugm-3,45,V ugm-3,25,V ugm-3,34,V ugm-3,42,V ugm-3,64,V ugm-3,83,V ugm-3,39,V ugm-3,,,42,V ugm-3,51,V ugm-3,49,V ugm-3
2018-01-13,43,V ugm-3,34,V ugm-3,25,V ugm-3,39,V ugm-3,16,V ugm-3,25,V ugm-3,22,V ugm-3,52,V ugm-3,64,V ugm-3,31,V ugm-3,,,34,V ugm-3,37,V ugm-3,36,V ugm-3
2018-01-14,46,V ugm-3,39,V ugm-3,30,V ugm-3,42,V ugm-3,22,V ugm-3,29,V ugm-3,40,V ugm-3,53,V ugm-3,72,V ugm-3,33,V ugm-3,,,35,V ugm-3,44,V ugm-3,50,V ugm-3
2018-01-15,31,V ugm-3,33,V ugm-3,17,V ugm-3,43,V ugm-3,13,V ugm-3,21,V ugm-3,26,V ugm-3,49,V ugm-3,101,V ugm-3,No data,V ugm-3,,,27,V ugm-3,32,V ugm-3,23,V ugm-3
2018-01-16,30,V ugm-3,29,V ugm-3,16,V ugm-3,50,V ugm-3,15,V ugm-3,18,V ugm-3,15,V ugm-3,51,V ugm-3,108,V ugm-3,26,V ugm-3,,,26,V ugm-3,20,V ugm-3,48,V ugm-3
2018-01-17,29,V ugm-3,28,V ugm-3,18,V ugm-3,53,V ugm-3,13,V ugm-3,17,V ugm-3,22,V ugm-3,37,V ugm-3,100,V ugm-3,22,V ugm-3,,,30,V ugm-3,23,V ugm-3,43,V ugm-3
2018-01-18,28,V ugm-3,25,V ugm-3,24,V ugm-3,51,V ugm-3,19,V ugm-3,16,V ugm-3,20,V ugm-3,33,V ugm-3,83,V ugm-3,23,V ugm-3,,,36,V ugm-3,27,V ugm-3,48,V ugm-3
2018-01-19,54,V ugm-3,49,V ugm-3,27,V ugm-3,44,V ugm-3,26,V ugm-3,34,V ugm-3,37,V ugm-3,79,V ugm-3,120,V ugm-3,42,V ugm-3,,,36,V ugm-3,33,V ugm-3,56,V ugm-3
2018-01-20,66,V ugm-3,48,V ugm-3,29,V ugm-3,47,V ugm-3,19,V ugm-3,33,V ugm-3,49,V ugm-3,64,V ugm-3,79,V ugm-3,44,V ugm-3,,,47,V ugm-3,63,V ugm-3,62,V ugm-3
2018-01-21,56,V ugm-3,52,V ugm-3,33,V ugm-3,50,V ugm-3,23,V ugm-3,40,V ugm-3,41,V ugm-3,78,V ugm-3,87,V ugm-3,46,V ugm-3,,,46,V ugm-3,49,V ugm-3,52,V ugm-3
2018-01-22,No data,V ugm-3,40,V ugm-3,35,V ugm-3,61,V ugm-3,26,V ugm-3,30,V ugm-3,41,V ugm-3,53,V ugm-3,88,V ugm-3,43,V ugm-3,,,47,V ugm-3,46,V ugm-3,70,V ugm-3
2018-01-23,No data,V ugm-3,36,V ugm-3,16,V ugm-3,25,V ugm-3,9,V ugm-3,19,V ugm-3,31,V ugm-3,59,V ugm-3,98,V ugm-3,21,V ugm-3,,,27,V ugm-3,17,V ugm-3,25,V ugm-3
2018-01-24,No data,V ugm-3,29,V ugm-3,14,V ugm-3,26,V ugm-3,8,V ugm-3,15,V ugm-3,27,V ugm-3,51,V ugm-3,105,V ugm-3,19,V ugm-3,,,25,V ugm-3,16,V ugm-3,32,V ugm-3
2018-01-25,No data,V ugm-3,46,V ugm-3,23,V ugm-3,32,V ugm-3,13,V ugm-3,23,V ugm-3,44,V ugm-3,82,V ugm-3,118,V ugm-3,30,V ugm-3,,,34,V ugm-3,28,V ugm-3,32,V ugm-3
2018-01-26,No data,V ugm-3,48,V ugm-3,49,V ugm-3,52,V ugm-3,33,V ugm-3,34,V ugm-3,57,V ugm-3,62,V ugm-3,76,V ugm-3,56,V ugm-3,,,No data,V ugm-3,85,V ugm-3,71,V ugm-3
2018-01-27,No data,V ugm-3,45,V ugm-3,28,V ugm-3,34,V ugm-3,17,V ugm-3,29,V ugm-3,38,V ugm-3,64,V ugm-3,92,V ugm-3,33,V ugm-3,,,No data,V ugm-3,31,V ugm-3,38,V ugm-3
2018-01-28,No data,V ugm-3,21,V ugm-3,8,V ugm-3,24,V ugm-3,8,V ugm-3,10,V ugm-3,11,V ugm-3,39,V ugm-3,80,V ugm-3,15,V ugm-3,,,No data,V ugm-3,11,V ugm-3,33,V ugm-3
2018-01-29,No data,V ugm-3,35,V ugm-3,24,V ugm-3,35,V ugm-3,17,V ugm-3,20,V ugm-3,36,V ugm-3,47,V ugm-3,80,V ugm-3,28,V ugm-3,,,No data,V ugm-3,35,V ugm-3,44,V ugm-3
2018-01-30,75,V ugm-3,64,V ugm-3,No data,V ugm-3,52,V ugm-3,31,V ugm-3,41,V ugm-3,61,V ugm-3,No data,V ugm-3,125,V ugm-3,58,V ugm-3,,,54,V ugm-3,51,V ugm-3,62,V ugm-3
2018-01-31,38,V ugm-3,29,V ugm-3,16,V ugm-3,34,V ugm-3,15,V ugm-3,17,V ugm-3,19,V ugm-3,No data,V ugm-3,111,V ugm-3,25,V ugm-3,,,28,V ugm-3,21,V ugm-3,No data,V ugm-3
2018-02-01,39,V ugm-3,24,V ugm-3,22,V ugm-3,47,V ugm-3,19,V ugm-3,17,V ugm-3,23,V ugm-3,23,V ugm-3,63,V ugm-3,29,V ugm-3,,,38,V ugm-3,46,V ugm-3,55,V ugm-3
2018-02-02,62,V ugm-3,34,V ugm-3,33,V ugm-3,51,V ugm-3,26,V ugm-3,29,V ugm-3,34,V ugm-3,31,V ugm-3,53,V ugm-3,39,V ugm-3,,,46,V ugm-3,64,V ugm-3,63,V ugm-3
2018-02-03,78,V ugm-3,56,V ugm-3,41,V ugm-3,57,V ugm-3,31,V ugm-3,45,V ugm-3,47,V ugm-3,68,V ugm-3,84,V ugm-3,54,V ugm-3,,,53,V ugm-3,56,V ugm-3,71,V ugm-3
2018-02-04,41,V ugm-3,31,V ugm-3,13,V ugm-3,33,V ugm-3,6,V ugm-3,13,V ugm-3,13,V ugm-3,13,V ugm-3,29,V ugm-3,20,V ugm-3,,,29,V ugm-3,36,V ugm-3,49,V ugm-3
2018-02-05,49,V ugm-3,37,V ugm-3,22,V ugm-3,40,V ugm-3,17,V ugm-3,22,V ugm-3,29,V ugm-3,29,V ugm-3,41,V ugm-3,31,V ugm-3,,,39,V ugm-3,53,V ugm-3,57,V ugm-3
2018-02-06,88,V ugm-3,45,V ugm-3,31,V ugm-3,52,V ugm-3,25,V ugm-3,26,V ugm-3,36,V ugm-3,34,V ugm-3,63,V ugm-3,42,V ugm-3,,,49,V ugm-3,71,V ugm-3,65,V ugm-3
2018-02-07,91,V ugm-3,49,V ugm-3,48,V ugm-3,58,V ugm-3,33,V ugm-3,36,V ugm-3,50,V ugm-3,50,V ugm-3,71,V ugm-3,52,V ugm-3,,,49,V ugm-3,77,V ugm-3,74,V ugm-3
2018-02-08,66,V ugm-3,62,V ugm-3,39,V ugm-3,46,V ugm-3,24,V ugm-3,39,V ugm-3,52,V ugm-3,91,V ugm-3,128,V ugm-3,51,V ugm-3,,,48,V ugm-3,44,V ugm-3,56,V ugm-3
2018-02-09,44,V ugm-3,27,V ugm-3,24,V ugm-3,52,V ugm-3,18,V ugm-3,20,V ugm-3,27,V ugm-3,27,V ugm-3,66,V ugm-3,31,V ugm-3,,,38,V ugm-3,41,V ugm-3,51,V ugm-3
2018-02-10,49,V ugm-3,47,V ugm-3,22,V ugm-3,36,V ugm-3,13,V ugm-3,27,V ugm-3,43,V ugm-3,76,V ugm-3,99,V ugm-3,37,V ugm-3,,,31,V ugm-3,32,V ugm-3,43,V ugm-3
2018-02-11,20,V ugm-3,16,V ugm-3,11,V ugm-3,57,V ugm-3,9,V ugm-3,10,V ugm-3,13,V ugm-3,16,V ugm-3,61,V ugm-3,14,V ugm-3,,,20,V ugm-3,18,V ugm-3,42,V ugm-3
2018-02-12,54,V ugm-3,49,V ugm-3,25,V ugm-3,45,V ugm-3,21,V ugm-3,29,V ugm-3,41,V ugm-3,79,V ugm-3,113,V ugm-3,40,V ugm-3,,,35,V ugm-3,31,V ugm-3,53,V ugm-3
2018-02-13,60,V ugm-3,40,V ugm-3,18,V ugm-3,35,V ugm-3,12,V ugm-3,28,V ugm-3,35,V ugm-3,55,V ugm-3,94,V ugm-3,32,V ugm-3,,,28,V ugm-3,31,V ugm-3,35,V ugm-3
2018-02-14,57,V ugm-3,46,V ugm-3,25,V ugm-3,41,V ugm-3,15,V ugm-3,30,V ugm-3,45,V ugm-3,75,V ugm-3,106,V ugm-3,37,V ugm-3,,,33,V ugm-3,28,V ugm-3,39,V ugm-3
2018-02-15,45,V ugm-3,38,V ugm-3,22,V ugm-3,43,V ugm-3,18,V ugm-3,23,V ugm-3,25,V ugm-3,64,V ugm-3,116,V ugm-3,34,V ugm-3,,,36,V ugm-3,26,V ugm-3,55,V ugm-3
2018-02-16,76,V ugm-3,64,V ugm-3,40,V ugm-3,45,V ugm-3,25,V ugm-3,44,V ugm-3,50,V ugm-3,94,V ugm-3,135,V ugm-3,49,V ugm-3,,,41,V ugm-3,47,V ugm-3,60,V ugm-3
2018-02-17,77,V ugm-3,67,V ugm-3,43,V ugm-3,51,V ugm-3,29,V ugm-3,44,V ugm-3,59,V ugm-3,89,V ugm-3,116,V ugm-3,56,V ugm-3,,,52,V ugm-3,59,V ugm-3,63,V ugm-3
2018-02-18,62,V ugm-3,58,V ugm-3,31,V ugm-3,37,V ugm-3,12,V ugm-3,36,V ugm-3,46,V ugm-3,85,V ugm-3,109,V ugm-3,38,V ugm-3,,,34,V ugm-3,39,V ugm-3,50,V ugm-3
2018-02-19,59,V ugm-3,40,V ugm-3,36,V ugm-3,44,V ugm-3,28,V ugm-3,30,V ugm-3,37,V ugm-3,46,V ugm-3,79,V ugm-3,37,V ugm-3,,,44,V ugm-3,50,V ugm-3,42,V ugm-3
2018-02-20,61,V ugm-3,29,V ugm-3,22,V ugm-3,39,V ugm-3,14,V ugm-3,18,V ugm-3,20,V ugm-3,17,V ugm-3,50,V ugm-3,25,V ugm-3,,,37,V ugm-3,59,V ugm-3,55,V ugm-3
2018-02-21,71,V ugm-3,45,V ugm-3,29,V ugm-3,46,V ugm-3,21,V ugm-3,29,V ugm-3,35,V ugm-3,34,V ugm-3,55,V ugm-3,35,V ugm-3,,,44,V ugm-3,63,V ugm-3,61,V ugm-3
2018-02-22,65,V ugm-3,39,V ugm-3,30,V ugm-3,51,V ugm-3,21,V ugm-3,33,V ugm-3,42,V ugm-3,50,V ugm-3,79,V ugm-3,37,V ugm-3,,,43,V ugm-3,65,V ugm-3,60,V ugm-3
2018-02-23,60,V ugm-3,41,V ugm-3,22,V ugm-3,54,V ugm-3,22,V ugm-3,35,V ugm-3,42,V ugm-3,47,V ugm-3,87,V ugm-3,42,V ugm-3,,,48,V ugm-3,67,V ugm-3,61,V ugm-3
2018-02-24,48,V ugm-3,34,V ugm-3,24,V ugm-3,50,V ugm-3,21,V ugm-3,31,V ugm-3,38,V ugm-3,40,V ugm-3,78,V ugm-3,37,V ugm-3,,,41,V ugm-3,47,V ugm-3,47,V ugm-3
2018-02-25,37,V ugm-3,24,V ugm-3,14,V ugm-3,38,V ugm-3,11,V ugm-3,20,V ugm-3,23,V ugm-3,30,V ugm-3,56,V ugm-3,23,V ugm-3,,,31,V ugm-3,39,V ugm-3,43,V ugm-3
2018-02-26,46,V ugm-3,29,V ugm-3,12,V ugm-3,No data,V ugm-3,9,V ugm-3,20,V ugm-3,24,V ugm-3,26,V ugm-3,46,V ugm-3,23,V ugm-3,,,33,V ugm-3,No data,V ugm-3,50,V ugm-3
2018-02-27,81,V ugm-3,51,V ugm-3,35,V ugm-3,No data,V ugm-3,26,V ugm-3,32,V ugm-3,44,V ugm-3,48,V ugm-3,76,V ugm-3,41,V ugm-3,,,49,V ugm-3,No data,V ugm-3,62,V ugm-3
2018-02-28,56,V ugm-3,37,V ugm-3,32,V ugm-3,48,V ugm-3,23,V ugm-3,29,V ugm-3,34,V ugm-3,43,V ugm-3,70,V ugm-3,36,V ugm-3,,,43,V ugm-3,59,V ugm-3,53,V ugm-3
2018-03-01,36,V ugm-3,25,V ugm-3,23,V ugm-3,35,V ugm-3,19,V ugm-3,24,V ugm-3,29,V ugm-3,33,V ugm-3,64,V ugm-3,30,V ugm-3,,,36,V ugm-3,43,V ugm-3,39,V ugm-3
2018-03-02,49,V ugm-3,35,V ugm-3,27,V ugm-3,46,V ugm-3,25,V ugm-3,33,V ugm-3,41,V ugm-3,44,V ugm-3,77,V ugm-3,42,V ugm-3,,,43,V ugm-3,49,V ugm-3,40,V ugm-3
2018-03-03,57,V ugm-3,44,V ugm-3,37,V ugm-3,51,V ugm-3,33,V ugm-3,41,V ugm-3,52,V ugm-3,55,V ugm-3,75,V ugm-3,53,V ugm-3,,,53,V ugm-3,58,V ugm-3,40,V ugm-3
2018-03-04,67,V ugm-3,52,V ugm-3,30,V ugm-3,45,V ugm-3,19,V ugm-3,42,V ugm-3,46,V ugm-3,79,V ugm-3,80,V ugm-3,42,V ugm-3,,,44,V ugm-3,40,V ugm-3,41,V ugm-3
2018-03-05,64,V ugm-3,50,V ugm-3,24,V ugm-3,42,V ugm-3,16,V ugm-3,33,V ugm-3,30,V ugm-3,75,V ugm-3,90,V ugm-3,35,V ugm-3,,,37,V ugm-3,36,V ugm-3,45,V ugm-3
2018-03-06,74,V ugm-3,60,V ugm-3,35,V ugm-3,40,V ugm-3,24,V ugm-3,40,V ugm-3,43,V ugm-3,86,V ugm-3,134,V ugm-3,40,V ugm-3,,,38,V ugm-3,38,V ugm-3,51,V ugm-3
2018-03-07,75,V ugm-3,60,V ugm-3,47,V ugm-3,64,V ugm-3,36,V ugm-3,46,V ugm-3,50,V ugm-3,71,V ugm-3,112,V ugm-3,No data,V ugm-3,,,No data,V ugm-3,61,V ugm-3,65,V ugm-3
2018-03-08,41,V ugm-3,38,V ugm-3,16,V ugm-3,36,V ugm-3,13,V ugm-3,22,V ugm-3,33,V ugm-3,59,V ugm-3,102,V ugm-3,No data,V ugm-3,,,No data,V ugm-3,23,V ugm-3,41,V ugm-3
2018-03-09,92,V ugm-3,70,V ugm-3,36,V ugm-3,53,V ugm-3,25,V ugm-3,49,V ugm-3,45,V ugm-3,88,V ugm-3,105,V ugm-3,51,V ugm-3,,,46,V ugm-3,65,V ugm-3,53,V ugm-3
2018-03-10,49,V ugm-3,47,V ugm-3,18,V ugm-3,32,V ugm-3,11,V ugm-3,27,V ugm-3,43,V ugm-3,72,V ugm-3,98,V ugm-3,28,V ugm-3,,,23,V ugm-3,28,V ugm-3,31,V ugm-3
2018-03-11,73,V ugm-3,54,V ugm-3,39,V ugm-3,64,V ugm-3,31,V ugm-3,40,V ugm-3,51,V ugm-3,60,V ugm-3,88,V ugm-3,58,V ugm-3,,,51,V ugm-3,67,V ugm-3,56,V ugm-3
2018-03-12,62,V ugm-3,41,V ugm-3,34,V ugm-3,57,V ugm-3,26,V ugm-3,33,V ugm-3,38,V ugm-3,40,V ugm-3,63,V ugm-3,43,V ugm-3,,,44,V ugm-3,67,V ugm-3,47,V ugm-3
2018-03-13,56,V ugm-3,43,V ugm-3,30,V ugm-3,47,V ugm-3,24,V ugm-3,31,V ugm-3,39,V ugm-3,56,V ugm-3,83,V ugm-3,36,V ugm-3,,,37,V ugm-3,48,V ugm-3,58,V ugm-3
2018-03-14,58,V ugm-3,46,V ugm-3,22,V ugm-3,39,V ugm-3,12,V ugm-3,26,V ugm-3,22,V ugm-3,65,V ugm-3,93,V ugm-3,30,V ugm-3,,,27,V ugm-3,34,V ugm-3,35,V ugm-3
2018-03-15,80,V ugm-3,53,V ugm-3,32,V ugm-3,46,V ugm-3,19,V ugm-3,38,V ugm-3,32,V ugm-3,80,V ugm-3,100,V ugm-3,46,V ugm-3,,,35,V ugm-3,39,V ugm-3,41,V ugm-3
2018-03-16,62,V ugm-3,51,V ugm-3,25,V ugm-3,37,V ugm-3,16,V ugm-3,26,V ugm-3,42,V ugm-3,70,V ugm-3,111,V ugm-3,33,V ugm-3,,,31,V ugm-3,35,V ugm-3,44,V ugm-3
2018-03-17,30,V ugm-3,23,V ugm-3,9,V ugm-3,26,V ugm-3,9,V ugm-3,14,V ugm-3,14,V ugm-3,21,V ugm-3,32,V ugm-3,18,V ugm-3,,,22,V ugm-3,38,V ugm-3,33,V ugm-3
2018-03-18,31,V ugm-3,21,V ugm-3,9,V ugm-3,32,V ugm-3,9,V ugm-3,15,V ugm-3,16,V ugm-3,23,V ugm-3,39,V ugm-3,21,V ugm-3,,,22,V ugm-3,33,V ugm-3,35,V ugm-3
2018-03-19,38,V ugm-3,28,V ugm-3,13,V ugm-3,37,V ugm-3,11,V ugm-3,15,V ugm-3,16,V ugm-3,20,V ugm-3,36,V ugm-3,20,V ugm-3,,,29,V ugm-3,58,V ugm-3,45,V ugm-3
2018-03-20,76,V ugm-3,41,V ugm-3,19,V ugm-3,53,V ugm-3,12,V ugm-3,15,V ugm-3,26,V ugm-3,23,V ugm-3,51,V ugm-3,26,V ugm-3,,,37,V ugm-3,65,V ugm-3,52,V ugm-3
2018-03-21,57,V ugm-3,47,V ugm-3,42,V ugm-3,70,V ugm-3,36,V ugm-3,31,V ugm-3,38,V ugm-3,53,V ugm-3,107,V ugm-3,44,V ugm-3,,,53,V ugm-3,54,V ugm-3,61,V ugm-3
2018-03-22,39,V ugm-3,37,V ugm-3,19,V ugm-3,48,V ugm-3,16,V ugm-3,20,V ugm-3,24,V ugm-3,57,V ugm-3,No data,V ugm-3,24,V ugm-3,,,31,V ugm-3,27,V ugm-3,47,V ugm-3
2018-03-23,48,V ugm-3,44,V ugm-3,13,V ugm-3,26,V ugm-3,7,V ugm-3,17,V ugm-3,28,V ugm-3,68,V ugm-3,No data,V ugm-3,19,V ugm-3,,,18,V ugm-3,19,V ugm-3,27,V ugm-3
2018-03-24,74,V ugm-3,44,V ugm-3,30,V ugm-3,44,V ugm-3,22,V ugm-3,30,V ugm-3,32,V ugm-3,48,V ugm-3,78,V ugm-3,38,V ugm-3,,,37,V ugm-3,62,V ugm-3,38,V ugm-3
2018-03-25,68,V ugm-3,44,V ugm-3,32,V ugm-3,49,V ugm-3,28,V ugm-3,26,V ugm-3,33,V ugm-3,31,V ugm-3,66,V ugm-3,33,V ugm-3,,,40,V ugm-3,66,V ugm-3,58,V ugm-3
2018-03-26,66,V ugm-3,47,V ugm-3,39,V ugm-3,47,V ugm-3,30,V ugm-3,27,V ugm-3,44,V ugm-3,62,V ugm-3,104,V ugm-3,37,V ugm-3,,,42,V ugm-3,59,V ugm-3,60,V ugm-3
2018-03-27,49,V ugm-3,38,V ugm-3,22,V ugm-3,51,V ugm-3,14,V ugm-3,25,V ugm-3,29,V ugm-3,51,V ugm-3,109,V ugm-3,29,V ugm-3,,,36,V ugm-3,32,V ugm-3,34,V ugm-3
2018-03-28,72,V ugm-3,53,V ugm-3,34,V ugm-3,58,V ugm-3,30,V ugm-3,35,V ugm-3,37,V ugm-3,70,V ugm-3,118,V ugm-3,39,V ugm-3,,,43,V ugm-3,52,V ugm-3,58,V ugm-3
2018-03-29,80,V ugm-3,62,V ugm-3,27,V ugm-3,44,V ugm-3,13,V ugm-3,33,V ugm-3,43,V ugm-3,94,V ugm-3,125,V ugm-3,36,V ugm-3,,,31,V ugm-3,35,V ugm-3,43,V ugm-3
2018-03-30,67,V ugm-3,51,V ugm-3,25,V ugm-3,45,V ugm-3,15,V ugm-3,31,V ugm-3,36,V ugm-3,60,V ugm-3,100,V ugm-3,33,V ugm-3,,,32,V ugm-3,46,V ugm-3,43,V ugm-3
2018-03-31,49,V ugm-3,36,V ugm-3,14,V ugm-3,36,V ugm-3,10,V ugm-3,16,V ugm-3,20,V ugm-3,35,V ugm-3,82,V ugm-3,19,V ugm-3,,,22,V ugm-3,34,V ugm-3,30,V ugm-3
2018-04-01,56,V ugm-3,40,V ugm-3,14,V ugm-3,36,V ugm-3,11,V ugm-3,19,V ugm-3,20,V ugm-3,34,V ugm-3,73,V ugm-3,19,V ugm-3,,,19,V ugm-3,38,V ugm-3,42,V ugm-3
2018-04-02,47,V ugm-3,48,V ugm-3,10,V ugm-3,30,V ugm-3,5,V ugm-3,25,V ugm-3,38,V ugm-3,65,V ugm-3,108,V ugm-3,23,V ugm-3,,,17,V ugm-3,20,V ugm-3,25,V ugm-3
2018-04-03,38,V ugm-3,45,V ugm-3,10,V ugm-3,23,V ugm-3,7,V ugm-3,17,V ugm-3,33,V ugm-3,69,V ugm-3,121,V ugm-3,19,V ugm-3,,,15,V ugm-3,18,V ugm-3,21,V ugm-3
2018-04-04,41,V ugm-3,40,V ugm-3,12,V ugm-3,29,V ugm-3,6,V ugm-3,17,V ugm-3,25,V ugm-3,54,V ugm-3,115,V ugm-3,18,V ugm-3,,,16,V ugm-3,16,V ugm-3,20,V ugm-3
2018-04-05,54,V ugm-3,35,V ugm-3,16,V ugm-3,35,V ugm-3,10,V ugm-3,15,V ugm-3,20,V ugm-3,44,V ugm-3,99,V ugm-3,18,V ugm-3,,,20,V ugm-3,34,V ugm-3,29,V ugm-3
2018-04-06,68,V ugm-3,52,V ugm-3,27,V ugm-3,40,V ugm-3,17,V ugm-3,30,V ugm-3,37,V ugm-3,76,V ugm-3,118,V ugm-3,32,V ugm-3,,,31,V ugm-3,46,V ugm-3,33,V ugm-3
2018-04-07,60,V ugm-3,62,V ugm-3,28,V ugm-3,46,V ugm-3,19,V ugm-3,34,V ugm-3,47,V ugm-3,74,V ugm-3,127,V ugm-3,39,V ugm-3,,,39,V ugm-3,51,V ugm-3,42,V ugm-3
2018-04-08,57,V ugm-3,48,V ugm-3,23,V ugm-3,41,V ugm-3,18,V ugm-3,25,V ugm-3,32,V ugm-3,44,V ugm-3,98,V ugm-3,26,V ugm-3,,,34,V ugm-3,48,V ugm-3,47,V ugm-3
2018-04-09,67,V ugm-3,48,V ugm-3,24,V ugm-3,57,V ugm-3,20,V ugm-3,28,V ugm-3,45,V ugm-3,49,V ugm-3,96,V ugm-3,45,V ugm-3,,,45,V ugm-3,64,V ugm-3,49,V ugm-3
2018-04-10,68,V ugm-3,45,V ugm-3,37,V ugm-3,53,V ugm-3,28,V ugm-3,30,V ugm-3,44,V ugm-3,No data,V ugm-3,84,V ugm-3,41,V ugm-3,,,50,V ugm-3,74,V ugm-3,47,V ugm-3
2018-04-11,70,V ugm-3,41,V ugm-3,28,V ugm-3,45,V ugm-3,21,V ugm-3,23,V ugm-3,27,V ugm-3,No data,V ugm-3,66,V ugm-3,32,V ugm-3,,,40,V ugm-3,64,V ugm-3,28,V ugm-3
2018-04-12,76,V ugm-3,34,V ugm-3,23,V ugm-3,43,V ugm-3,17,V ugm-3,17,V ugm-3,No data,V ugm-3,21,V ugm-3,63,V ugm-3,26,V ugm-3,,,32,V ugm-3,64,V ugm-3,28,V ugm-3
2018-04-13,59,V ugm-3,46,V ugm-3,29,V ugm-3,35,V ugm-3,21,V ugm-3,29,V ugm-3,34,V ugm-3,59,V ugm-3,112,V ugm-3,32,V ugm-3,,,30,V ugm-3,33,V ugm-3,44,V ugm-3
2018-04-14,76,V ugm-3,47,V ugm-3,32,V ugm-3,51,V ugm-3,21,V ugm-3,32,V ugm-3,37,V ugm-3,71,V ugm-3,117,V ugm-3,42,V ugm-3,,,40,V ugm-3,52,V ugm-3,46,V ugm-3
2018-04-15,51,V ugm-3,39,V ugm-3,24,V ugm-3,36,V ugm-3,15,V ugm-3,27,V ugm-3,34,V ugm-3,68,V ugm-3,105,V ugm-3,29,V ugm-3,,,25,V ugm-3,29,V ugm-3,35,V ugm-3
2018-04-16,48,V ugm-3,38,V ugm-3,18,V ugm-3,24,V ugm-3,11,V ugm-3,17,V ugm-3,31,V ugm-3,71,V ugm-3,125,V ugm-3,21,V ugm-3,,,20,V ugm-3,17,V ugm-3,26,V ugm-3
2018-04-17,44,V ugm-3,42,V ugm-3,16,V ugm-3,23,V ugm-3,9,V ugm-3,18,V ugm-3,29,V ugm-3,63,V ugm-3,120,V ugm-3,18,V ugm-3,,,17,V ugm-3,17,V ugm-3,21,V ugm-3
2018-04-18,69,V ugm-3,52,V ugm-3,39,V ugm-3,46,V ugm-3,23,V ugm-3,28,V ugm-3,34,V ugm-3,81,V ugm-3,141,V ugm-3,37,V ugm-3,,,39,V ugm-3,41,V ugm-3,39,V ugm-3
